READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,1208.9999999999998
2013-06-01 01:00:00+00:00,359.0
2013-06-01 02:00:00+00:00,949.0000000000001
2013-06-01 03:00:00+00:00,204.00000000000003
2013-06-01 04:00:00+00:00,121.00000000000001
2013-06-01 05:00:00+00:00,110.99999999999999
2013-06-01 06:00:00+00:00,586.0000000000001
2013-06-01 07:00:00+00:00,376.99999999999994
2013-06-01 08:00:00+00:00,114.99999999999999
2013-06-01 09:00:00+00:00,1085.0
2013-06-01 10:00:00+00:00,4279.0
2013-06-01 11:00:00+00:00,1420.0
2013-06-01 12:00:00+00:00,2727.0
2013-06-01 13:00:00+00:00,1856.0
2013-06-01 14:00:00+00:00,358.0
2013-06-01 15:00:00+00:00,370.0
2013-06-01 16:00:00+00:00,2134.0
2013-06-01 17:00:00+00:00,3636.9999999999995
2013-06-01 18:00:00+00:00,3518.0
2013-06-01 19:00:00+00:00,2104.0
2013-06-01 20:00:00+00:00,1948.0
2013-06-01 21:00:00+00:00,1997.9999999999998
2013-06-01 22:00:00+00:00,3653.0000000000005
2013-06-01 23:00:00+00:00,1397.0
2013-06-02 00:00:00+00:00,387.0
2013-06-02 01:00:00+00:00,885.0
2013-06-02 02:00:00+00:00,114.99999999999999
2013-06-02 03:00:00+00:00,179.0
2013-06-02 04:00:00+00:00,164.0
2013-06-02 05:00:00+00:00,472.0
2013-06-02 06:00:00+00:00,493.0
2013-06-02 07:00:00+00:00,109.00000000000001
2013-06-02 08:00:00+00:00,1928.9999999999998
2013-06-02 09:00:00+00:00,5220.000000000001
2013-06-02 10:00:00+00:00,2157.0
2013-06-02 11:00:00+00:00,982.0
2013-06-02 12:00:00+00:00,567.0
2013-06-02 13:00:00+00:00,108.99999999999999
2013-06-02 14:00:00+00:00,2025.9999999999998
2013-06-02 15:00:00+00:00,2378.0
2013-06-02 16:00:00+00:00,1609.0
2013-06-02 17:00:00+00:00,1742.0
2013-06-02 18:00:00+00:00,1603.9999999999998
2013-06-02 19:00:00+00:00,312.0
2013-06-02 20:00:00+00:00,274.0
2013-06-02 21:00:00+00:00,445.0
2013-06-02 22:00:00+00:00,3377.0
2013-06-02 23:00:00+00:00,1633.0
2013-06-03 00:00:00+00:00,1477.0
2013-06-03 01:00:00+00:00,703.0000000000001
2013-06-03 02:00:00+00:00,921.9999999999999
2013-06-03 03:00:00+00:00,114.99999999999999
2013-06-03 04:00:00+00:00,124.0
2013-06-03 05:00:00+00:00,122.0
2013-06-03 06:00:00+00:00,119.0
2013-06-03 07:00:00+00:00,935.0
