READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,392.0
2013-06-01 01:00:00+00:00,469.0
2013-06-01 02:00:00+00:00,483.0
2013-06-01 03:00:00+00:00,299.0
2013-06-01 04:00:00+00:00,298.0
2013-06-01 05:00:00+00:00,286.0
2013-06-01 06:00:00+00:00,338.00000000000006
2013-06-01 07:00:00+00:00,389.0
2013-06-01 08:00:00+00:00,353.0
2013-06-01 09:00:00+00:00,432.99999999999994
2013-06-01 10:00:00+00:00,325.0
2013-06-01 11:00:00+00:00,1659.0
2013-06-01 12:00:00+00:00,942.0000000000001
2013-06-01 13:00:00+00:00,344.0
2013-06-01 14:00:00+00:00,697.0000000000001
2013-06-01 15:00:00+00:00,330.99999999999994
2013-06-01 16:00:00+00:00,353.0
2013-06-01 17:00:00+00:00,865.9999999999999
2013-06-01 18:00:00+00:00,1113.9999999999998
2013-06-01 19:00:00+00:00,739.0
2013-06-01 20:00:00+00:00,647.0
2013-06-01 21:00:00+00:00,2581.0
2013-06-01 22:00:00+00:00,1128.0
2013-06-01 23:00:00+00:00,773.0
2013-06-02 00:00:00+00:00,740.0
2013-06-02 01:00:00+00:00,598.0
2013-06-02 02:00:00+00:00,522.0
2013-06-02 03:00:00+00:00,263.0
2013-06-02 04:00:00+00:00,350.0
2013-06-02 05:00:00+00:00,303.0
2013-06-02 06:00:00+00:00,251.0
2013-06-02 07:00:00+00:00,221.0
2013-06-02 08:00:00+00:00,248.0
2013-06-02 09:00:00+00:00,241.0
2013-06-02 10:00:00+00:00,695.0
2013-06-02 11:00:00+00:00,2776.0
2013-06-02 12:00:00+00:00,1132.0000000000002
2013-06-02 13:00:00+00:00,394.0
2013-06-02 14:00:00+00:00,266.0
2013-06-02 15:00:00+00:00,959.0
2013-06-02 16:00:00+00:00,1071.0
2013-06-02 17:00:00+00:00,849.0000000000002
2013-06-02 18:00:00+00:00,1331.9999999999998
2013-06-02 19:00:00+00:00,1509.0
2013-06-02 20:00:00+00:00,6386.0
2013-06-02 21:00:00+00:00,2815.0
2013-06-02 22:00:00+00:00,1081.0
2013-06-02 23:00:00+00:00,5109.0
2013-06-03 00:00:00+00:00,1488.0
2013-06-03 01:00:00+00:00,3637.0000000000005
2013-06-03 02:00:00+00:00,3929.9999999999995
2013-06-03 03:00:00+00:00,2961.0
2013-06-03 04:00:00+00:00,322.99999999999994
2013-06-03 05:00:00+00:00,272.0
2013-06-03 06:00:00+00:00,313.0
2013-06-03 07:00:00+00:00,252.0
2013-06-03 08:00:00+00:00,203.0
2013-06-03 09:00:00+00:00,2089.0
2013-06-03 10:00:00+00:00,828.0000000000001
2013-06-03 11:00:00+00:00,407.0
2013-06-03 12:00:00+00:00,795.0
2013-06-03 13:00:00+00:00,867.9999999999999
2013-06-03 14:00:00+00:00,838.0
2013-06-03 15:00:00+00:00,438.00000000000006
2013-06-03 16:00:00+00:00,751.0
2013-06-03 17:00:00+00:00,1281.0000000000002
2013-06-03 18:00:00+00:00,478.00000000000006
2013-06-03 19:00:00+00:00,1156.0
2013-06-03 20:00:00+00:00,1883.0
2013-06-03 21:00:00+00:00,1644.0000000000002
2013-06-03 22:00:00+00:00,1710.0
2013-06-03 23:00:00+00:00,2731.0
2013-06-04 00:00:00+00:00,3902.9999999999995
2013-06-04 01:00:00+00:00,1339.9999999999998
2013-06-04 02:00:00+00:00,4169.0
2013-06-04 03:00:00+00:00,317.99999999999994
2013-06-04 04:00:00+00:00,345.0
2013-06-04 05:00:00+00:00,315.99999999999994
2013-06-04 06:00:00+00:00,251.0
2013-06-04 07:00:00+00:00,295.00000000000006
2013-06-04 08:00:00+00:00,365.0
2013-06-04 09:00:00+00:00,290.00000000000006
2013-06-04 10:00:00+00:00,277.0
2013-06-04 11:00:00+00:00,1313.0000000000002
2013-06-04 12:00:00+00:00,884.0
2013-06-04 13:00:00+00:00,480.0
2013-06-04 14:00:00+00:00,449.0
2013-06-04 15:00:00+00:00,425.99999999999994
2013-06-04 16:00:00+00:00,495.0
2013-06-04 17:00:00+00:00,525.0
2013-06-04 18:00:00+00:00,933.9999999999999
2013-06-04 19:00:00+00:00,931.0
2013-06-04 20:00:00+00:00,790.9999999999999
2013-06-04 21:00:00+00:00,766.0
2013-06-04 22:00:00+00:00,567.0
2013-06-04 23:00:00+00:00,1430.0
2013-06-05 00:00:00+00:00,2538.0000000000005
2013-06-05 01:00:00+00:00,564.0
2013-06-05 02:00:00+00:00,492.0
2013-06-05 03:00:00+00:00,491.0
2013-06-05 04:00:00+00:00,387.0
2013-06-05 05:00:00+00:00,259.0
2013-06-05 06:00:00+00:00,227.99999999999997
2013-06-05 07:00:00+00:00,224.0
2013-06-05 08:00:00+00:00,1035.0
2013-06-05 09:00:00+00:00,1777.0000000000002
2013-06-05 10:00:00+00:00,1333.0
2013-06-05 11:00:00+00:00,282.0
2013-06-05 12:00:00+00:00,220.0
2013-06-05 13:00:00+00:00,228.0
2013-06-05 14:00:00+00:00,213.00000000000003
2013-06-05 15:00:00+00:00,242.0
2013-06-05 16:00:00+00:00,247.00000000000003
2013-06-05 17:00:00+00:00,643.0
2013-06-05 18:00:00+00:00,521.0
2013-06-05 19:00:00+00:00,784.0
2013-06-05 20:00:00+00:00,1874.0
2013-06-05 21:00:00+00:00,1152.0000000000002
2013-06-05 22:00:00+00:00,1089.9999999999998
2013-06-05 23:00:00+00:00,1095.0
2013-06-06 00:00:00+00:00,873.0
2013-06-06 01:00:00+00:00,484.0
2013-06-06 02:00:00+00:00,260.0
2013-06-06 03:00:00+00:00,268.0
2013-06-06 04:00:00+00:00,257.0
2013-06-06 05:00:00+00:00,297.00000000000006
2013-06-06 06:00:00+00:00,350.0
2013-06-06 07:00:00+00:00,1292.0
2013-06-06 08:00:00+00:00,1571.0
2013-06-06 09:00:00+00:00,427.00000000000006
2013-06-06 10:00:00+00:00,289.00000000000006
2013-06-06 11:00:00+00:00,769.0000000000001
2013-06-06 12:00:00+00:00,302.0
2013-06-06 13:00:00+00:00,283.00000000000006
2013-06-06 14:00:00+00:00,218.00000000000003
