READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,798.0
2013-06-01 01:00:00+00:00,615.9999999999999
2013-06-01 02:00:00+00:00,354.0
2013-06-01 03:00:00+00:00,266.0
2013-06-01 04:00:00+00:00,258.0
2013-06-01 05:00:00+00:00,244.0
2013-06-01 06:00:00+00:00,275.0
2013-06-01 07:00:00+00:00,250.0
2013-06-01 08:00:00+00:00,256.0
2013-06-01 09:00:00+00:00,3737.0
2013-06-01 10:00:00+00:00,2417.9999999999995
2013-06-01 11:00:00+00:00,1135.0
2013-06-01 12:00:00+00:00,263.0
2013-06-01 13:00:00+00:00,248.0
2013-06-01 14:00:00+00:00,485.0
2013-06-01 15:00:00+00:00,2832.0
2013-06-01 16:00:00+00:00,2159.0
2013-06-01 17:00:00+00:00,927.9999999999999
2013-06-01 18:00:00+00:00,4072.9999999999995
2013-06-01 19:00:00+00:00,2961.0000000000005
2013-06-01 20:00:00+00:00,4774.999999999999
2013-06-01 21:00:00+00:00,679.9999999999999
2013-06-01 22:00:00+00:00,548.9999999999999
2013-06-01 23:00:00+00:00,713.0
2013-06-02 00:00:00+00:00,493.0
2013-06-02 01:00:00+00:00,552.9999999999999
2013-06-02 02:00:00+00:00,2025.0
2013-06-02 03:00:00+00:00,4723.000000000001
2013-06-02 04:00:00+00:00,3508.0
2013-06-02 05:00:00+00:00,716.0
2013-06-02 06:00:00+00:00,321.99999999999994
2013-06-02 07:00:00+00:00,781.0
2013-06-02 08:00:00+00:00,240.0
2013-06-02 09:00:00+00:00,464.99999999999994
2013-06-02 10:00:00+00:00,1490.0
2013-06-02 11:00:00+00:00,1006.0
2013-06-02 12:00:00+00:00,1284.0
2013-06-02 13:00:00+00:00,1715.0
2013-06-02 14:00:00+00:00,7863.0
2013-06-02 15:00:00+00:00,3400.0000000000005
2013-06-02 16:00:00+00:00,1916.0
2013-06-02 17:00:00+00:00,257.0
2013-06-02 18:00:00+00:00,251.0
2013-06-02 19:00:00+00:00,761.0
2013-06-02 20:00:00+00:00,7836.0
2013-06-02 21:00:00+00:00,3423.0
2013-06-02 22:00:00+00:00,1785.0000000000002
2013-06-02 23:00:00+00:00,552.0
2013-06-03 00:00:00+00:00,474.0
2013-06-03 01:00:00+00:00,947.0
2013-06-03 02:00:00+00:00,387.00000000000006
2013-06-03 03:00:00+00:00,210.00000000000003
2013-06-03 04:00:00+00:00,769.0
2013-06-03 05:00:00+00:00,339.99999999999994
2013-06-03 06:00:00+00:00,209.00000000000003
2013-06-03 07:00:00+00:00,775.0
2013-06-03 08:00:00+00:00,260.0
2013-06-03 09:00:00+00:00,1129.0
2013-06-03 10:00:00+00:00,3513.0
2013-06-03 11:00:00+00:00,312.99999999999994
2013-06-03 12:00:00+00:00,2364.0
2013-06-03 13:00:00+00:00,3176.9999999999995
2013-06-03 14:00:00+00:00,1849.0000000000002
2013-06-03 15:00:00+00:00,654.0
2013-06-03 16:00:00+00:00,363.0
2013-06-03 17:00:00+00:00,425.99999999999994
2013-06-03 18:00:00+00:00,339.99999999999994
2013-06-03 19:00:00+00:00,7748.0
2013-06-03 20:00:00+00:00,6830.0
2013-06-03 21:00:00+00:00,1385.0
2013-06-03 22:00:00+00:00,1530.0
2013-06-03 23:00:00+00:00,1333.0
2013-06-04 00:00:00+00:00,577.0
2013-06-04 01:00:00+00:00,571.0
2013-06-04 02:00:00+00:00,1163.0
2013-06-04 03:00:00+00:00,770.0
2013-06-04 04:00:00+00:00,213.0
2013-06-04 05:00:00+00:00,895.0
2013-06-04 06:00:00+00:00,211.0
2013-06-04 07:00:00+00:00,857.0
2013-06-04 08:00:00+00:00,1162.0
2013-06-04 09:00:00+00:00,1045.9999999999998
2013-06-04 10:00:00+00:00,1755.0000000000002
2013-06-04 11:00:00+00:00,323.0
2013-06-04 12:00:00+00:00,2212.0
2013-06-04 13:00:00+00:00,2549.0
2013-06-04 14:00:00+00:00,1688.0000000000002
2013-06-04 15:00:00+00:00,1014.0
2013-06-04 16:00:00+00:00,312.0
2013-06-04 17:00:00+00:00,307.0
2013-06-04 18:00:00+00:00,434.00000000000006
2013-06-04 19:00:00+00:00,432.00000000000006
2013-06-04 20:00:00+00:00,5540.999999999999
2013-06-04 21:00:00+00:00,1301.0
2013-06-04 22:00:00+00:00,502.0
2013-06-04 23:00:00+00:00,485.0
2013-06-05 00:00:00+00:00,1098.0
2013-06-05 01:00:00+00:00,469.0
2013-06-05 02:00:00+00:00,314.0
2013-06-05 03:00:00+00:00,216.0
2013-06-05 04:00:00+00:00,238.00000000000003
2013-06-05 05:00:00+00:00,228.0
2013-06-05 06:00:00+00:00,225.99999999999997
2013-06-05 07:00:00+00:00,710.0
2013-06-05 08:00:00+00:00,821.0
2013-06-05 09:00:00+00:00,3775.0000000000005
2013-06-05 10:00:00+00:00,836.0
2013-06-05 11:00:00+00:00,788.9999999999999
2013-06-05 12:00:00+00:00,2269.0
2013-06-05 13:00:00+00:00,2214.0000000000005
2013-06-05 14:00:00+00:00,1007.0000000000001
2013-06-05 15:00:00+00:00,179.0
2013-06-05 16:00:00+00:00,320.99999999999994
2013-06-05 17:00:00+00:00,191.0
2013-06-05 18:00:00+00:00,183.0
2013-06-05 19:00:00+00:00,4264.0
2013-06-05 20:00:00+00:00,2207.9999999999995
2013-06-05 21:00:00+00:00,2857.0
2013-06-05 22:00:00+00:00,610.0
2013-06-05 23:00:00+00:00,509.0
2013-06-06 00:00:00+00:00,1074.0
2013-06-06 01:00:00+00:00,456.99999999999994
2013-06-06 02:00:00+00:00,226.0
2013-06-06 03:00:00+00:00,222.0
2013-06-06 04:00:00+00:00,221.99999999999997
