READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,3742.0
2013-06-01 01:00:00+00:00,889.0
2013-06-01 02:00:00+00:00,1968.0
2013-06-01 03:00:00+00:00,161.0
2013-06-01 04:00:00+00:00,199.0
2013-06-01 05:00:00+00:00,247.0
2013-06-01 06:00:00+00:00,1275.0
2013-06-01 07:00:00+00:00,265.0
2013-06-01 08:00:00+00:00,231.99999999999997
2013-06-01 09:00:00+00:00,1487.0
2013-06-01 10:00:00+00:00,3706.0000000000005
2013-06-01 11:00:00+00:00,5244.0
2013-06-01 12:00:00+00:00,1587.0
2013-06-01 13:00:00+00:00,491.0
2013-06-01 14:00:00+00:00,2323.0
2013-06-01 15:00:00+00:00,290.00000000000006
2013-06-01 16:00:00+00:00,379.0
2013-06-01 17:00:00+00:00,1488.0
2013-06-01 18:00:00+00:00,544.9999999999999
2013-06-01 19:00:00+00:00,451.00000000000006
2013-06-01 20:00:00+00:00,450.00000000000006
2013-06-01 21:00:00+00:00,453.99999999999994
2013-06-01 22:00:00+00:00,509.0
2013-06-01 23:00:00+00:00,1464.0
2013-06-02 00:00:00+00:00,2533.0
2013-06-02 01:00:00+00:00,1592.0
2013-06-02 02:00:00+00:00,385.0
2013-06-02 03:00:00+00:00,196.0
2013-06-02 04:00:00+00:00,190.0
2013-06-02 05:00:00+00:00,208.0
2013-06-02 06:00:00+00:00,1149.0
2013-06-02 07:00:00+00:00,182.0
2013-06-02 08:00:00+00:00,194.0
2013-06-02 09:00:00+00:00,1633.0
2013-06-02 10:00:00+00:00,3040.0
2013-06-02 11:00:00+00:00,3217.0
2013-06-02 12:00:00+00:00,1318.0
2013-06-02 13:00:00+00:00,211.00000000000003
2013-06-02 14:00:00+00:00,208.99999999999997
2013-06-02 15:00:00+00:00,204.00000000000003
2013-06-02 16:00:00+00:00,203.0
2013-06-02 17:00:00+00:00,1234.9999999999998
2013-06-02 18:00:00+00:00,613.0
2013-06-02 19:00:00+00:00,3784.0000000000005
2013-06-02 20:00:00+00:00,5066.000000000001
2013-06-02 21:00:00+00:00,1587.0000000000002
2013-06-02 22:00:00+00:00,2659.0
2013-06-02 23:00:00+00:00,3783.0000000000005
2013-06-03 00:00:00+00:00,1967.0
2013-06-03 01:00:00+00:00,1759.0
2013-06-03 02:00:00+00:00,210.00000000000003
2013-06-03 03:00:00+00:00,422.99999999999994
2013-06-03 04:00:00+00:00,234.0
2013-06-03 05:00:00+00:00,1122.0
2013-06-03 06:00:00+00:00,1927.0000000000002
2013-06-03 07:00:00+00:00,185.0
2013-06-03 08:00:00+00:00,383.0
2013-06-03 09:00:00+00:00,4034.0
2013-06-03 10:00:00+00:00,2358.0
2013-06-03 11:00:00+00:00,540.0
2013-06-03 12:00:00+00:00,409.00000000000006
2013-06-03 13:00:00+00:00,789.0000000000001
2013-06-03 14:00:00+00:00,929.0
2013-06-03 15:00:00+00:00,1646.9999999999998
2013-06-03 16:00:00+00:00,2323.0
2013-06-03 17:00:00+00:00,2437.9999999999995
2013-06-03 18:00:00+00:00,2275.0000000000005
2013-06-03 19:00:00+00:00,3708.0
2013-06-03 20:00:00+00:00,2148.0
2013-06-03 21:00:00+00:00,1847.9999999999998
2013-06-03 22:00:00+00:00,2487.0
2013-06-03 23:00:00+00:00,2663.0000000000005
