READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,617.0
2013-06-01 01:00:00+00:00,464.00000000000006
2013-06-01 02:00:00+00:00,407.0
2013-06-01 03:00:00+00:00,356.0
2013-06-01 04:00:00+00:00,336.99999999999994
2013-06-01 05:00:00+00:00,331.0
2013-06-01 06:00:00+00:00,328.99999999999994
2013-06-01 07:00:00+00:00,277.0
2013-06-01 08:00:00+00:00,331.99999999999994
2013-06-01 09:00:00+00:00,623.0
2013-06-01 10:00:00+00:00,652.0
2013-06-01 11:00:00+00:00,1667.0
2013-06-01 12:00:00+00:00,1731.0
2013-06-01 13:00:00+00:00,806.9999999999999
2013-06-01 14:00:00+00:00,665.0
2013-06-01 15:00:00+00:00,729.0000000000001
2013-06-01 16:00:00+00:00,538.0
2013-06-01 17:00:00+00:00,490.0
2013-06-01 18:00:00+00:00,441.0
2013-06-01 19:00:00+00:00,708.0000000000001
2013-06-01 20:00:00+00:00,482.0
2013-06-01 21:00:00+00:00,501.0
2013-06-01 22:00:00+00:00,458.0
2013-06-01 23:00:00+00:00,449.99999999999994
2013-06-02 00:00:00+00:00,544.0
2013-06-02 01:00:00+00:00,544.0
2013-06-02 02:00:00+00:00,435.99999999999994
2013-06-02 03:00:00+00:00,380.0
2013-06-02 04:00:00+00:00,339.0
2013-06-02 05:00:00+00:00,334.99999999999994
2013-06-02 06:00:00+00:00,328.99999999999994
2013-06-02 07:00:00+00:00,326.0
2013-06-02 08:00:00+00:00,240.0
2013-06-02 09:00:00+00:00,407.0
2013-06-02 10:00:00+00:00,811.0
2013-06-02 11:00:00+00:00,737.0
2013-06-02 12:00:00+00:00,795.0
2013-06-02 13:00:00+00:00,610.0
2013-06-02 14:00:00+00:00,530.0
2013-06-02 15:00:00+00:00,572.0
2013-06-02 16:00:00+00:00,662.0
2013-06-02 17:00:00+00:00,722.0
2013-06-02 18:00:00+00:00,576.0000000000001
2013-06-02 19:00:00+00:00,3911.0
2013-06-02 20:00:00+00:00,415.00000000000006
2013-06-02 21:00:00+00:00,426.0
2013-06-02 22:00:00+00:00,669.9999999999999
2013-06-02 23:00:00+00:00,520.0
2013-06-03 00:00:00+00:00,449.0
2013-06-03 01:00:00+00:00,425.0
2013-06-03 02:00:00+00:00,237.0
2013-06-03 03:00:00+00:00,276.0
2013-06-03 04:00:00+00:00,319.0
2013-06-03 05:00:00+00:00,393.0
2013-06-03 06:00:00+00:00,334.99999999999994
2013-06-03 07:00:00+00:00,324.99999999999994
2013-06-03 08:00:00+00:00,230.0
2013-06-03 09:00:00+00:00,588.0
2013-06-03 10:00:00+00:00,506.0
2013-06-03 11:00:00+00:00,619.0
2013-06-03 12:00:00+00:00,598.0
2013-06-03 13:00:00+00:00,958.0
2013-06-03 14:00:00+00:00,867.0
2013-06-03 15:00:00+00:00,826.0000000000001
2013-06-03 16:00:00+00:00,663.0
2013-06-03 17:00:00+00:00,604.0
2013-06-03 18:00:00+00:00,829.0000000000001
2013-06-03 19:00:00+00:00,1230.0
2013-06-03 20:00:00+00:00,586.0
2013-06-03 21:00:00+00:00,450.99999999999994
2013-06-03 22:00:00+00:00,444.0
2013-06-03 23:00:00+00:00,428.0
2013-06-04 00:00:00+00:00,525.0
2013-06-04 01:00:00+00:00,270.99999999999994
2013-06-04 02:00:00+00:00,405.0
2013-06-04 03:00:00+00:00,361.0
2013-06-04 04:00:00+00:00,347.0
2013-06-04 05:00:00+00:00,249.0
2013-06-04 06:00:00+00:00,278.0
2013-06-04 07:00:00+00:00,260.0
2013-06-04 08:00:00+00:00,305.00000000000006
2013-06-04 09:00:00+00:00,848.0
2013-06-04 10:00:00+00:00,1148.0
2013-06-04 11:00:00+00:00,1419.0
2013-06-04 12:00:00+00:00,760.0
2013-06-04 13:00:00+00:00,619.0
2013-06-04 14:00:00+00:00,716.0
2013-06-04 15:00:00+00:00,449.99999999999994
