READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,2922.0
2013-06-01 01:00:00+00:00,4896.0
2013-06-01 02:00:00+00:00,3671.0000000000005
2013-06-01 03:00:00+00:00,1271.0
2013-06-01 04:00:00+00:00,1063.0
2013-06-01 05:00:00+00:00,556.0
2013-06-01 06:00:00+00:00,833.0
2013-06-01 07:00:00+00:00,758.0
2013-06-01 08:00:00+00:00,1538.0000000000002
2013-06-01 09:00:00+00:00,873.0
2013-06-01 10:00:00+00:00,1230.9999999999998
2013-06-01 11:00:00+00:00,417.00000000000006
2013-06-01 12:00:00+00:00,422.0
2013-06-01 13:00:00+00:00,339.0
2013-06-01 14:00:00+00:00,437.0
2013-06-01 15:00:00+00:00,754.0
2013-06-01 16:00:00+00:00,675.9999999999999
2013-06-01 17:00:00+00:00,700.0
2013-06-01 18:00:00+00:00,2424.0
2013-06-01 19:00:00+00:00,3570.0000000000005
2013-06-01 20:00:00+00:00,2466.0
2013-06-01 21:00:00+00:00,974.0
2013-06-01 22:00:00+00:00,728.0
2013-06-01 23:00:00+00:00,808.9999999999999
2013-06-02 00:00:00+00:00,2808.0
2013-06-02 01:00:00+00:00,4788.0
2013-06-02 02:00:00+00:00,3772.0000000000005
2013-06-02 03:00:00+00:00,1177.0
2013-06-02 04:00:00+00:00,933.9999999999999
2013-06-02 05:00:00+00:00,727.0
2013-06-02 06:00:00+00:00,744.0
2013-06-02 07:00:00+00:00,709.0
2013-06-02 08:00:00+00:00,273.0
2013-06-02 09:00:00+00:00,311.0
2013-06-02 10:00:00+00:00,1204.0
2013-06-02 11:00:00+00:00,1516.0
2013-06-02 12:00:00+00:00,507.0
2013-06-02 13:00:00+00:00,193.0
2013-06-02 14:00:00+00:00,203.0
2013-06-02 15:00:00+00:00,200.0
2013-06-02 16:00:00+00:00,201.0
2013-06-02 17:00:00+00:00,187.0
2013-06-02 18:00:00+00:00,2514.0000000000005
2013-06-02 19:00:00+00:00,5218.999999999999
2013-06-02 20:00:00+00:00,2726.0
2013-06-02 21:00:00+00:00,4503.0
2013-06-02 22:00:00+00:00,2115.0
2013-06-02 23:00:00+00:00,1147.0
2013-06-03 00:00:00+00:00,3434.0
2013-06-03 01:00:00+00:00,5234.0
2013-06-03 02:00:00+00:00,5278.0
2013-06-03 03:00:00+00:00,1159.0
2013-06-03 04:00:00+00:00,1354.0
2013-06-03 05:00:00+00:00,1185.0
2013-06-03 06:00:00+00:00,1167.0
2013-06-03 07:00:00+00:00,1238.9999999999998
2013-06-03 08:00:00+00:00,251.0
2013-06-03 09:00:00+00:00,1898.9999999999998
2013-06-03 10:00:00+00:00,2471.0
2013-06-03 11:00:00+00:00,1672.0
2013-06-03 12:00:00+00:00,700.0
2013-06-03 13:00:00+00:00,679.9999999999999
2013-06-03 14:00:00+00:00,1061.0
2013-06-03 15:00:00+00:00,1439.0
2013-06-03 16:00:00+00:00,1389.0
2013-06-03 17:00:00+00:00,3195.0000000000005
2013-06-03 18:00:00+00:00,3252.0
2013-06-03 19:00:00+00:00,2006.9999999999998
2013-06-03 20:00:00+00:00,2195.9999999999995
2013-06-03 21:00:00+00:00,1990.9999999999998
2013-06-03 22:00:00+00:00,2203.0000000000005
2013-06-03 23:00:00+00:00,1362.0
2013-06-04 00:00:00+00:00,3340.0
2013-06-04 01:00:00+00:00,5198.0
2013-06-04 02:00:00+00:00,1182.0
2013-06-04 03:00:00+00:00,1185.0
2013-06-04 04:00:00+00:00,1274.0
2013-06-04 05:00:00+00:00,1316.0
2013-06-04 06:00:00+00:00,1166.0
2013-06-04 07:00:00+00:00,1182.0
2013-06-04 08:00:00+00:00,1198.9999999999998
2013-06-04 09:00:00+00:00,1189.0
2013-06-04 10:00:00+00:00,2596.0
2013-06-04 11:00:00+00:00,2080.0
2013-06-04 12:00:00+00:00,255.0
2013-06-04 13:00:00+00:00,191.0
2013-06-04 14:00:00+00:00,2371.0
2013-06-04 15:00:00+00:00,396.0
2013-06-04 16:00:00+00:00,837.0
2013-06-04 17:00:00+00:00,1218.0
2013-06-04 18:00:00+00:00,1207.0
2013-06-04 19:00:00+00:00,1178.0
2013-06-04 20:00:00+00:00,1184.0
2013-06-04 21:00:00+00:00,1281.0000000000002
2013-06-04 22:00:00+00:00,1793.0000000000002
2013-06-04 23:00:00+00:00,764.0000000000001
2013-06-05 00:00:00+00:00,2732.9999999999995
2013-06-05 01:00:00+00:00,4667.0
2013-06-05 02:00:00+00:00,820.0000000000001
2013-06-05 03:00:00+00:00,673.0
2013-06-05 04:00:00+00:00,747.0
2013-06-05 05:00:00+00:00,797.0
2013-06-05 06:00:00+00:00,285.00000000000006
2013-06-05 07:00:00+00:00,189.0
2013-06-05 08:00:00+00:00,841.0
2013-06-05 09:00:00+00:00,2713.9999999999995
2013-06-05 10:00:00+00:00,1290.0
2013-06-05 11:00:00+00:00,2414.0
2013-06-05 12:00:00+00:00,222.00000000000003
2013-06-05 13:00:00+00:00,397.0
2013-06-05 14:00:00+00:00,429.0
2013-06-05 15:00:00+00:00,334.0
2013-06-05 16:00:00+00:00,248.0
2013-06-05 17:00:00+00:00,248.0
2013-06-05 18:00:00+00:00,1397.0
2013-06-05 19:00:00+00:00,2583.0
2013-06-05 20:00:00+00:00,3436.0
2013-06-05 21:00:00+00:00,2247.0
2013-06-05 22:00:00+00:00,1839.9999999999998
2013-06-05 23:00:00+00:00,1434.0000000000002
2013-06-06 00:00:00+00:00,3493.0
2013-06-06 01:00:00+00:00,6253.0
2013-06-06 02:00:00+00:00,5314.999999999999
2013-06-06 03:00:00+00:00,5237.0
2013-06-06 04:00:00+00:00,1238.9999999999998
2013-06-06 05:00:00+00:00,1224.0
