READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,290.0
2013-06-01 01:00:00+00:00,284.00000000000006
2013-06-01 02:00:00+00:00,284.00000000000006
2013-06-01 03:00:00+00:00,294.00000000000006
2013-06-01 04:00:00+00:00,291.00000000000006
2013-06-01 05:00:00+00:00,1827.0
2013-06-01 06:00:00+00:00,897.0
2013-06-01 07:00:00+00:00,1849.0000000000002
2013-06-01 08:00:00+00:00,505.0
2013-06-01 09:00:00+00:00,291.0
2013-06-01 10:00:00+00:00,380.0
2013-06-01 11:00:00+00:00,435.0
2013-06-01 12:00:00+00:00,858.0000000000001
2013-06-01 13:00:00+00:00,1728.9999999999998
2013-06-01 14:00:00+00:00,765.0
2013-06-01 15:00:00+00:00,496.0
2013-06-01 16:00:00+00:00,587.0
2013-06-01 17:00:00+00:00,522.0
2013-06-01 18:00:00+00:00,486.0
2013-06-01 19:00:00+00:00,360.0
2013-06-01 20:00:00+00:00,354.0
2013-06-01 21:00:00+00:00,1374.0
2013-06-01 22:00:00+00:00,1109.9999999999998
2013-06-01 23:00:00+00:00,1076.0
2013-06-02 00:00:00+00:00,1054.0
2013-06-02 01:00:00+00:00,1057.9999999999998
2013-06-02 02:00:00+00:00,722.0
2013-06-02 03:00:00+00:00,295.00000000000006
2013-06-02 04:00:00+00:00,276.0
2013-06-02 05:00:00+00:00,265.0
2013-06-02 06:00:00+00:00,268.0
2013-06-02 07:00:00+00:00,1121.0
2013-06-02 08:00:00+00:00,1231.9999999999998
2013-06-02 09:00:00+00:00,1293.0
2013-06-02 10:00:00+00:00,774.0
2013-06-02 11:00:00+00:00,367.0
2013-06-02 12:00:00+00:00,355.0
2013-06-02 13:00:00+00:00,471.0
2013-06-02 14:00:00+00:00,2045.9999999999998
2013-06-02 15:00:00+00:00,2055.0
2013-06-02 16:00:00+00:00,1918.0
2013-06-02 17:00:00+00:00,1378.0
2013-06-02 18:00:00+00:00,479.0
2013-06-02 19:00:00+00:00,502.0
2013-06-02 20:00:00+00:00,494.0
2013-06-02 21:00:00+00:00,446.0
2013-06-02 22:00:00+00:00,438.00000000000006
2013-06-02 23:00:00+00:00,443.0
2013-06-03 00:00:00+00:00,349.0
2013-06-03 01:00:00+00:00,281.0
2013-06-03 02:00:00+00:00,321.00000000000006
2013-06-03 03:00:00+00:00,348.0
2013-06-03 04:00:00+00:00,282.0
2013-06-03 05:00:00+00:00,292.00000000000006
2013-06-03 06:00:00+00:00,276.0
2013-06-03 07:00:00+00:00,263.0
2013-06-03 08:00:00+00:00,1708.0
2013-06-03 09:00:00+00:00,1985.9999999999998
2013-06-03 10:00:00+00:00,980.0
2013-06-03 11:00:00+00:00,427.00000000000006
2013-06-03 12:00:00+00:00,341.0
2013-06-03 13:00:00+00:00,326.99999999999994
2013-06-03 14:00:00+00:00,577.0
2013-06-03 15:00:00+00:00,317.99999999999994
2013-06-03 16:00:00+00:00,359.0
2013-06-03 17:00:00+00:00,360.0
2013-06-03 18:00:00+00:00,333.99999999999994
2013-06-03 19:00:00+00:00,2436.0
2013-06-03 20:00:00+00:00,1158.0000000000002
2013-06-03 21:00:00+00:00,551.0
2013-06-03 22:00:00+00:00,505.0
2013-06-03 23:00:00+00:00,1742.0
2013-06-04 00:00:00+00:00,2198.0
2013-06-04 01:00:00+00:00,2075.0
2013-06-04 02:00:00+00:00,1458.0
2013-06-04 03:00:00+00:00,298.00000000000006
2013-06-04 04:00:00+00:00,267.0
2013-06-04 05:00:00+00:00,270.0
2013-06-04 06:00:00+00:00,261.0
2013-06-04 07:00:00+00:00,1899.0
