READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,466.99999999999994
2013-06-01 01:00:00+00:00,526.0
2013-06-01 02:00:00+00:00,544.9999999999999
2013-06-01 03:00:00+00:00,548.0
2013-06-01 04:00:00+00:00,541.0
2013-06-01 05:00:00+00:00,537.9999999999999
2013-06-01 06:00:00+00:00,538.9999999999999
2013-06-01 07:00:00+00:00,339.99999999999994
2013-06-01 08:00:00+00:00,586.0
2013-06-01 09:00:00+00:00,299.00000000000006
2013-06-01 10:00:00+00:00,246.0
2013-06-01 11:00:00+00:00,264.0
2013-06-01 12:00:00+00:00,348.0
2013-06-01 13:00:00+00:00,299.00000000000006
2013-06-01 14:00:00+00:00,296.00000000000006
2013-06-01 15:00:00+00:00,303.0
2013-06-01 16:00:00+00:00,347.0
2013-06-01 17:00:00+00:00,414.00000000000006
2013-06-01 18:00:00+00:00,1269.0
2013-06-01 19:00:00+00:00,725.0
2013-06-01 20:00:00+00:00,800.9999999999999
2013-06-01 21:00:00+00:00,775.9999999999999
2013-06-01 22:00:00+00:00,689.0
2013-06-01 23:00:00+00:00,671.9999999999999
2013-06-02 00:00:00+00:00,647.0
2013-06-02 01:00:00+00:00,386.0
2013-06-02 02:00:00+00:00,307.0
2013-06-02 03:00:00+00:00,268.0
2013-06-02 04:00:00+00:00,240.0
2013-06-02 05:00:00+00:00,226.99999999999997
2013-06-02 06:00:00+00:00,260.0
2013-06-02 07:00:00+00:00,225.0
2013-06-02 08:00:00+00:00,225.99999999999997
2013-06-02 09:00:00+00:00,321.0
2013-06-02 10:00:00+00:00,416.0
2013-06-02 11:00:00+00:00,1427.0
2013-06-02 12:00:00+00:00,518.0
2013-06-02 13:00:00+00:00,460.0
2013-06-02 14:00:00+00:00,338.99999999999994
2013-06-02 15:00:00+00:00,211.00000000000003
2013-06-02 16:00:00+00:00,264.0
2013-06-02 17:00:00+00:00,303.0
2013-06-02 18:00:00+00:00,261.0
2013-06-02 19:00:00+00:00,701.0000000000001
2013-06-02 20:00:00+00:00,770.0
2013-06-02 21:00:00+00:00,597.0
2013-06-02 22:00:00+00:00,597.0
2013-06-02 23:00:00+00:00,1718.0
2013-06-03 00:00:00+00:00,874.0
2013-06-03 01:00:00+00:00,614.0
2013-06-03 02:00:00+00:00,442.0
2013-06-03 03:00:00+00:00,420.00000000000006
2013-06-03 04:00:00+00:00,416.00000000000006
2013-06-03 05:00:00+00:00,350.0
2013-06-03 06:00:00+00:00,700.0
2013-06-03 07:00:00+00:00,2397.0
2013-06-03 08:00:00+00:00,655.0
2013-06-03 09:00:00+00:00,289.00000000000006
2013-06-03 10:00:00+00:00,480.0
2013-06-03 11:00:00+00:00,427.0
2013-06-03 12:00:00+00:00,463.0
2013-06-03 13:00:00+00:00,320.0
2013-06-03 14:00:00+00:00,278.0
2013-06-03 15:00:00+00:00,344.0
2013-06-03 16:00:00+00:00,329.99999999999994
2013-06-03 17:00:00+00:00,410.00000000000006
2013-06-03 18:00:00+00:00,403.0
2013-06-03 19:00:00+00:00,536.9999999999999
2013-06-03 20:00:00+00:00,385.0
2013-06-03 21:00:00+00:00,296.0
2013-06-03 22:00:00+00:00,299.0
2013-06-03 23:00:00+00:00,439.00000000000006
2013-06-04 00:00:00+00:00,524.0
2013-06-04 01:00:00+00:00,504.0
2013-06-04 02:00:00+00:00,376.0
2013-06-04 03:00:00+00:00,228.0
2013-06-04 04:00:00+00:00,221.00000000000003
2013-06-04 05:00:00+00:00,218.0
2013-06-04 06:00:00+00:00,227.0
2013-06-04 07:00:00+00:00,228.0
2013-06-04 08:00:00+00:00,228.0
2013-06-04 09:00:00+00:00,217.99999999999997
2013-06-04 10:00:00+00:00,223.0
2013-06-04 11:00:00+00:00,368.0
2013-06-04 12:00:00+00:00,408.00000000000006
2013-06-04 13:00:00+00:00,346.0
2013-06-04 14:00:00+00:00,358.0
2013-06-04 15:00:00+00:00,195.0
2013-06-04 16:00:00+00:00,288.00000000000006
