READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,1959.0
2013-06-01 01:00:00+00:00,3235.9999999999995
2013-06-01 02:00:00+00:00,611.9999999999999
2013-06-01 03:00:00+00:00,609.9999999999999
2013-06-01 04:00:00+00:00,554.9999999999999
2013-06-01 05:00:00+00:00,647.0
2013-06-01 06:00:00+00:00,537.0
2013-06-01 07:00:00+00:00,973.0
2013-06-01 08:00:00+00:00,4528.000000000001
2013-06-01 09:00:00+00:00,4340.0
2013-06-01 10:00:00+00:00,1807.0000000000002
2013-06-01 11:00:00+00:00,2211.0
2013-06-01 12:00:00+00:00,1372.0
2013-06-01 13:00:00+00:00,984.0
2013-06-01 14:00:00+00:00,372.0
2013-06-01 15:00:00+00:00,574.0000000000001
2013-06-01 16:00:00+00:00,789.0
2013-06-01 17:00:00+00:00,1075.0000000000002
2013-06-01 18:00:00+00:00,1422.0000000000002
2013-06-01 19:00:00+00:00,1808.0000000000002
2013-06-01 20:00:00+00:00,1942.0
2013-06-01 21:00:00+00:00,1787.0
2013-06-01 22:00:00+00:00,1133.0
2013-06-01 23:00:00+00:00,524.0
2013-06-02 00:00:00+00:00,1763.9999999999998
2013-06-02 01:00:00+00:00,3195.0000000000005
2013-06-02 02:00:00+00:00,446.99999999999994
2013-06-02 03:00:00+00:00,491.0
2013-06-02 04:00:00+00:00,485.0
2013-06-02 05:00:00+00:00,439.0
2013-06-02 06:00:00+00:00,504.0
2013-06-02 07:00:00+00:00,395.0
2013-06-02 08:00:00+00:00,4729.0
2013-06-02 09:00:00+00:00,4311.0
2013-06-02 10:00:00+00:00,2007.0000000000002
2013-06-02 11:00:00+00:00,2798.0
2013-06-02 12:00:00+00:00,3548.9999999999995
2013-06-02 13:00:00+00:00,3856.0
2013-06-02 14:00:00+00:00,2551.0
2013-06-02 15:00:00+00:00,2504.0
2013-06-02 16:00:00+00:00,2311.0
2013-06-02 17:00:00+00:00,3702.0
2013-06-02 18:00:00+00:00,2879.0000000000005
2013-06-02 19:00:00+00:00,2492.0
2013-06-02 20:00:00+00:00,2892.0000000000005
2013-06-02 21:00:00+00:00,1936.0
2013-06-02 22:00:00+00:00,976.0
2013-06-02 23:00:00+00:00,463.99999999999994
2013-06-03 00:00:00+00:00,1568.0
2013-06-03 01:00:00+00:00,2930.0
2013-06-03 02:00:00+00:00,179.0
2013-06-03 03:00:00+00:00,271.0
2013-06-03 04:00:00+00:00,236.00000000000006
2013-06-03 05:00:00+00:00,158.0
2013-06-03 06:00:00+00:00,249.0
2013-06-03 07:00:00+00:00,159.0
2013-06-03 08:00:00+00:00,4256.0
2013-06-03 09:00:00+00:00,4003.0
2013-06-03 10:00:00+00:00,947.0000000000001
2013-06-03 11:00:00+00:00,1391.0
2013-06-03 12:00:00+00:00,1400.0
2013-06-03 13:00:00+00:00,1008.0
2013-06-03 14:00:00+00:00,971.0
2013-06-03 15:00:00+00:00,1384.0000000000002
2013-06-03 16:00:00+00:00,1093.9999999999998
2013-06-03 17:00:00+00:00,605.0
2013-06-03 18:00:00+00:00,1652.0000000000002
2013-06-03 19:00:00+00:00,3412.0
2013-06-03 20:00:00+00:00,2510.0000000000005
2013-06-03 21:00:00+00:00,2149.0
2013-06-03 22:00:00+00:00,1575.0
2013-06-03 23:00:00+00:00,1459.0
2013-06-04 00:00:00+00:00,1662.0000000000002
2013-06-04 01:00:00+00:00,2987.0
2013-06-04 02:00:00+00:00,377.0
2013-06-04 03:00:00+00:00,163.0
2013-06-04 04:00:00+00:00,325.0
2013-06-04 05:00:00+00:00,215.00000000000003
2013-06-04 06:00:00+00:00,279.0
2013-06-04 07:00:00+00:00,204.00000000000003
2013-06-04 08:00:00+00:00,4051.9999999999995
2013-06-04 09:00:00+00:00,4025.0000000000005
2013-06-04 10:00:00+00:00,1008.0
2013-06-04 11:00:00+00:00,889.9999999999999
2013-06-04 12:00:00+00:00,623.0
2013-06-04 13:00:00+00:00,640.0000000000001
2013-06-04 14:00:00+00:00,661.0
2013-06-04 15:00:00+00:00,520.0
2013-06-04 16:00:00+00:00,445.0
2013-06-04 17:00:00+00:00,338.99999999999994
2013-06-04 18:00:00+00:00,452.0
2013-06-04 19:00:00+00:00,1759.0
2013-06-04 20:00:00+00:00,2121.0
2013-06-04 21:00:00+00:00,1654.0
2013-06-04 22:00:00+00:00,1516.0
2013-06-04 23:00:00+00:00,1777.0000000000002
2013-06-05 00:00:00+00:00,3216.9999999999995
2013-06-05 01:00:00+00:00,4442.0
2013-06-05 02:00:00+00:00,839.0
2013-06-05 03:00:00+00:00,217.0
