READING_DATETIME, GENERAL_SUPPLY_KWH
2013-06-01 00:00:00+00:00,529.0
2013-06-01 01:00:00+00:00,697.0000000000001
2013-06-01 02:00:00+00:00,1373.0
2013-06-01 03:00:00+00:00,371.0
2013-06-01 04:00:00+00:00,174.0
2013-06-01 05:00:00+00:00,153.0
2013-06-01 06:00:00+00:00,653.9999999999999
2013-06-01 07:00:00+00:00,150.00000000000003
2013-06-01 08:00:00+00:00,152.0
2013-06-01 09:00:00+00:00,173.00000000000003
2013-06-01 10:00:00+00:00,158.00000000000003
2013-06-01 11:00:00+00:00,1882.0
2013-06-01 12:00:00+00:00,1397.0
2013-06-01 13:00:00+00:00,1460.0
2013-06-01 14:00:00+00:00,351.0
2013-06-01 15:00:00+00:00,438.99999999999994
2013-06-01 16:00:00+00:00,2326.0
2013-06-01 17:00:00+00:00,2980.0
2013-06-01 18:00:00+00:00,1364.0
2013-06-01 19:00:00+00:00,1536.0
2013-06-01 20:00:00+00:00,665.9999999999999
2013-06-01 21:00:00+00:00,1105.9999999999998
2013-06-01 22:00:00+00:00,1117.0
2013-06-01 23:00:00+00:00,1057.0
2013-06-02 00:00:00+00:00,621.9999999999999
2013-06-02 01:00:00+00:00,528.0
2013-06-02 02:00:00+00:00,808.0
2013-06-02 03:00:00+00:00,293.00000000000006
2013-06-02 04:00:00+00:00,275.0
2013-06-02 05:00:00+00:00,179.0
2013-06-02 06:00:00+00:00,637.0
2013-06-02 07:00:00+00:00,224.0
2013-06-02 08:00:00+00:00,363.00000000000006
2013-06-02 09:00:00+00:00,164.0
2013-06-02 10:00:00+00:00,1347.9999999999998
2013-06-02 11:00:00+00:00,400.99999999999994
2013-06-02 12:00:00+00:00,2554.9999999999995
2013-06-02 13:00:00+00:00,1670.0
2013-06-02 14:00:00+00:00,1734.0
2013-06-02 15:00:00+00:00,1290.0
2013-06-02 16:00:00+00:00,529.0
2013-06-02 17:00:00+00:00,1948.0000000000002
2013-06-02 18:00:00+00:00,609.0
2013-06-02 19:00:00+00:00,1775.9999999999998
2013-06-02 20:00:00+00:00,631.9999999999999
2013-06-02 21:00:00+00:00,761.0
2013-06-02 22:00:00+00:00,2482.0
2013-06-02 23:00:00+00:00,755.0
2013-06-03 00:00:00+00:00,720.9999999999999
2013-06-03 01:00:00+00:00,679.0
2013-06-03 02:00:00+00:00,829.0
2013-06-03 03:00:00+00:00,224.0
2013-06-03 04:00:00+00:00,229.99999999999997
2013-06-03 05:00:00+00:00,231.99999999999997
2013-06-03 06:00:00+00:00,149.00000000000003
2013-06-03 07:00:00+00:00,163.0
2013-06-03 08:00:00+00:00,747.0
2013-06-03 09:00:00+00:00,273.0
2013-06-03 10:00:00+00:00,750.0
2013-06-03 11:00:00+00:00,398.0
2013-06-03 12:00:00+00:00,1127.0
2013-06-03 13:00:00+00:00,1657.0
2013-06-03 14:00:00+00:00,3458.0
2013-06-03 15:00:00+00:00,2498.0
2013-06-03 16:00:00+00:00,1392.9999999999998
2013-06-03 17:00:00+00:00,2306.0
2013-06-03 18:00:00+00:00,643.9999999999999
2013-06-03 19:00:00+00:00,1366.0
2013-06-03 20:00:00+00:00,1229.0
2013-06-03 21:00:00+00:00,1323.0
2013-06-03 22:00:00+00:00,845.9999999999999
2013-06-03 23:00:00+00:00,1355.0
2013-06-04 00:00:00+00:00,646.0
2013-06-04 01:00:00+00:00,1544.0
2013-06-04 02:00:00+00:00,761.0
2013-06-04 03:00:00+00:00,212.00000000000003
2013-06-04 04:00:00+00:00,182.0
2013-06-04 05:00:00+00:00,115.99999999999999
2013-06-04 06:00:00+00:00,641.0
2013-06-04 07:00:00+00:00,182.0
2013-06-04 08:00:00+00:00,220.0
2013-06-04 09:00:00+00:00,1035.0
2013-06-04 10:00:00+00:00,575.0
2013-06-04 11:00:00+00:00,1808.0
2013-06-04 12:00:00+00:00,764.0
2013-06-04 13:00:00+00:00,310.0
2013-06-04 14:00:00+00:00,270.0
2013-06-04 15:00:00+00:00,546.0
2013-06-04 16:00:00+00:00,795.0
2013-06-04 17:00:00+00:00,201.0
2013-06-04 18:00:00+00:00,382.0
2013-06-04 19:00:00+00:00,2097.0000000000005
2013-06-04 20:00:00+00:00,3074.0000000000005
2013-06-04 21:00:00+00:00,1753.0
2013-06-04 22:00:00+00:00,1076.0
2013-06-04 23:00:00+00:00,683.9999999999999
2013-06-05 00:00:00+00:00,1337.0
2013-06-05 01:00:00+00:00,657.0
2013-06-05 02:00:00+00:00,1283.9999999999998
2013-06-05 03:00:00+00:00,346.0
2013-06-05 04:00:00+00:00,192.0
2013-06-05 05:00:00+00:00,182.0
2013-06-05 06:00:00+00:00,631.0
2013-06-05 07:00:00+00:00,178.0
2013-06-05 08:00:00+00:00,1611.0
2013-06-05 09:00:00+00:00,190.0
2013-06-05 10:00:00+00:00,742.0
2013-06-05 11:00:00+00:00,461.99999999999994
2013-06-05 12:00:00+00:00,847.0
2013-06-05 13:00:00+00:00,287.00000000000006
2013-06-05 14:00:00+00:00,340.0
2013-06-05 15:00:00+00:00,1709.0
2013-06-05 16:00:00+00:00,4505.0
2013-06-05 17:00:00+00:00,1638.0
2013-06-05 18:00:00+00:00,2102.9999999999995
2013-06-05 19:00:00+00:00,1339.0
2013-06-05 20:00:00+00:00,693.0000000000001
2013-06-05 21:00:00+00:00,1253.0
2013-06-05 22:00:00+00:00,671.9999999999999
2013-06-05 23:00:00+00:00,578.0000000000001
2013-06-06 00:00:00+00:00,1732.0000000000002
2013-06-06 01:00:00+00:00,369.00000000000006
2013-06-06 02:00:00+00:00,745.0
2013-06-06 03:00:00+00:00,253.0
2013-06-06 04:00:00+00:00,248.0
2013-06-06 05:00:00+00:00,630.0000000000001
2013-06-06 06:00:00+00:00,212.00000000000003
2013-06-06 07:00:00+00:00,290.00000000000006
2013-06-06 08:00:00+00:00,1285.0000000000002
2013-06-06 09:00:00+00:00,506.0
2013-06-06 10:00:00+00:00,927.0
2013-06-06 11:00:00+00:00,1012.0
2013-06-06 12:00:00+00:00,199.0
2013-06-06 13:00:00+00:00,676.0
2013-06-06 14:00:00+00:00,252.0
2013-06-06 15:00:00+00:00,1097.9999999999998
2013-06-06 16:00:00+00:00,2489.0
2013-06-06 17:00:00+00:00,3070.0000000000005
2013-06-06 18:00:00+00:00,1246.0
2013-06-06 19:00:00+00:00,727.0000000000001
2013-06-06 20:00:00+00:00,775.0
2013-06-06 21:00:00+00:00,1538.0
2013-06-06 22:00:00+00:00,924.0000000000001
2013-06-06 23:00:00+00:00,1120.0
2013-06-07 00:00:00+00:00,2105.0
2013-06-07 01:00:00+00:00,556.9999999999999
2013-06-07 02:00:00+00:00,505.0
2013-06-07 03:00:00+00:00,718.0
2013-06-07 04:00:00+00:00,154.99999999999997
2013-06-07 05:00:00+00:00,164.99999999999997
2013-06-07 06:00:00+00:00,161.99999999999997
2013-06-07 07:00:00+00:00,639.9999999999999
2013-06-07 08:00:00+00:00,169.0
2013-06-07 09:00:00+00:00,296.0
2013-06-07 10:00:00+00:00,3016.0
2013-06-07 11:00:00+00:00,393.0
2013-06-07 12:00:00+00:00,98.0
2013-06-07 13:00:00+00:00,664.0
2013-06-07 14:00:00+00:00,108.99999999999999
2013-06-07 15:00:00+00:00,330.0
2013-06-07 16:00:00+00:00,478.0
2013-06-07 17:00:00+00:00,667.0
2013-06-07 18:00:00+00:00,285.00000000000006
2013-06-07 19:00:00+00:00,2977.9999999999995
2013-06-07 20:00:00+00:00,2264.0000000000005
2013-06-07 21:00:00+00:00,1259.0
2013-06-07 22:00:00+00:00,1097.0
2013-06-07 23:00:00+00:00,1888.0000000000002
2013-06-08 00:00:00+00:00,748.0
2013-06-08 01:00:00+00:00,1031.0
2013-06-08 02:00:00+00:00,877.0
2013-06-08 03:00:00+00:00,447.00000000000006
2013-06-08 04:00:00+00:00,750.0
2013-06-08 05:00:00+00:00,341.99999999999994
2013-06-08 06:00:00+00:00,242.0
2013-06-08 07:00:00+00:00,611.0
2013-06-08 08:00:00+00:00,154.99999999999997
2013-06-08 09:00:00+00:00,553.0
2013-06-08 10:00:00+00:00,663.9999999999999
2013-06-08 11:00:00+00:00,374.0
2013-06-08 12:00:00+00:00,3237.0
2013-06-08 13:00:00+00:00,3951.0
2013-06-08 14:00:00+00:00,1372.0
2013-06-08 15:00:00+00:00,1396.0
2013-06-08 16:00:00+00:00,1584.0
2013-06-08 17:00:00+00:00,1127.0
2013-06-08 18:00:00+00:00,1507.0
2013-06-08 19:00:00+00:00,495.0
2013-06-08 20:00:00+00:00,440.0
2013-06-08 21:00:00+00:00,616.0
2013-06-08 22:00:00+00:00,875.9999999999999
2013-06-08 23:00:00+00:00,446.99999999999994
2013-06-09 00:00:00+00:00,445.0
2013-06-09 01:00:00+00:00,1275.0000000000002
2013-06-09 02:00:00+00:00,377.0
2013-06-09 03:00:00+00:00,189.0
2013-06-09 04:00:00+00:00,175.0
2013-06-09 05:00:00+00:00,665.0
2013-06-09 06:00:00+00:00,123.0
2013-06-09 07:00:00+00:00,148.0
2013-06-09 08:00:00+00:00,160.0
2013-06-09 09:00:00+00:00,211.0
2013-06-09 10:00:00+00:00,762.0
2013-06-09 11:00:00+00:00,193.0
2013-06-09 12:00:00+00:00,554.0
2013-06-09 13:00:00+00:00,2173.0
2013-06-09 14:00:00+00:00,1154.0
2013-06-09 15:00:00+00:00,1361.9999999999998
2013-06-09 16:00:00+00:00,310.99999999999994
2013-06-09 17:00:00+00:00,829.0
2013-06-09 18:00:00+00:00,419.0
